regime,n,nb,ratio,skew,pc,kp,kvs,kv_big,kv_mean,t_mean_us,t_max_us,t_skew_us,alpha
mixed,2,1,0.5,4.0,16,4096,512,2048,1280,526.373,597.157,566.63,0.5687
mixed,2,1,0.5,4.0,16,4096,1024,4096,2560,642.886,776.167,743.465,0.7546
mixed,2,1,0.5,4.0,16,4096,2048,8192,5120,941.769,1479.951,1119.084,0.3295
mixed,2,1,0.5,4.0,16,4096,4096,16384,10240,1830.226,2895.675,1837.394,0.0067
mixed,2,1,0.5,4.0,16,8192,128,512,320,788.39,799.302,798.186,0.8977
mixed,2,1,0.5,4.0,16,8192,256,1024,640,808.456,849.865,826.023,0.4242
mixed,2,1,0.5,4.0,16,8192,512,2048,1280,874.6,947.689,909.545,0.4781
mixed,2,1,0.5,4.0,16,8192,1024,4096,2560,994.347,1130.475,1051.082,0.4168
mixed,2,1,0.5,4.0,16,8192,2048,8192,5120,1220.365,1489.167,1443.469,0.83
mixed,2,1,0.5,4.0,16,8192,4096,16384,10240,1840.85,2894.427,2172.599,0.3149
mixed,2,1,0.5,4.0,32,0,128,512,320,98.944,138.465,106.273,0.1854
mixed,2,1,0.5,4.0,32,0,256,1024,640,161.698,197.568,161.795,0.0027
mixed,2,1,0.5,4.0,32,0,512,2048,1280,219.521,286.626,266.978,0.7072
mixed,2,1,0.5,4.0,32,0,1024,4096,2560,331.298,463.748,443.46,0.8468
mixed,2,1,0.5,4.0,32,0,2048,8192,5120,551.205,811.495,793.352,0.9303
mixed,2,1,0.5,4.0,32,0,4096,16384,10240,990.187,1513.298,1483.247,0.9426
mixed,2,1,0.5,4.0,32,512,128,512,320,127.585,147.968,142.434,0.7285
mixed,2,1,0.5,4.0,32,512,256,1024,640,163.618,229.634,187.234,0.3577
mixed,2,1,0.5,4.0,32,512,512,2048,1280,273.922,404.612,277.956,0.0309
mixed,2,1,0.5,4.0,32,512,1024,4096,2560,494.438,644.84,487.558,-0.0457
mixed,2,1,0.5,4.0,32,512,2048,8192,5120,736.681,1011.115,924.971,0.6861
mixed,2,1,0.5,4.0,32,512,4096,16384,10240,1198.861,1764.915,1628.178,0.7584
mixed,2,1,0.5,4.0,32,1024,128,512,320,171.266,194.018,185.539,0.6273
mixed,2,1,0.5,4.0,32,1024,256,1024,640,204.77,237.058,229.571,0.7681
mixed,2,1,0.5,4.0,32,1024,512,2048,1280,273.347,406.373,320.355,0.3534
mixed,2,1,0.5,4.0,32,1024,1024,4096,2560,494.022,754.473,498.726,0.0181
mixed,2,1,0.5,4.0,32,1024,2048,8192,5120,900.267,1173.391,922.346,0.0808
mixed,2,1,0.5,4.0,32,1024,4096,16384,10240,1355.95,1910.739,1749.139,0.7087
mixed,2,1,0.5,4.0,32,2048,128,512,320,260.451,280.354,270.883,0.5241
mixed,2,1,0.5,4.0,32,2048,256,1024,640,291.396,331.266,316.099,0.6196
mixed,2,1,0.5,4.0,32,2048,512,2048,1280,352.803,420.1,398.982,0.6862
mixed,2,1,0.5,4.0,32,2048,1024,4096,2560,496.516,764.678,584.007,0.3263
mixed,2,1,0.5,4.0,32,2048,2048,8192,5120,929.417,1447.151,948.649,0.0371
mixed,2,1,0.5,4.0,32,2048,4096,16384,10240,1690.192,2227.193,1825.84,0.2526
mixed,2,1,0.5,4.0,32,4096,128,512,320,434.724,455.333,446.787,0.5853
mixed,2,1,0.5,4.0,32,4096,256,1024,640,466.438,503.59,486.918,0.5512
mixed,2,1,0.5,4.0,32,4096,512,2048,1280,527.877,599.366,567.016,0.5475
mixed,2,1,0.5,4.0,32,4096,1024,4096,2560,645.606,777.351,744.489,0.7506
mixed,2,1,0.5,4.0,32,4096,2048,8192,5120,936.778,1480.498,1118.988,0.3351
mixed,2,1,0.5,4.0,32,4096,4096,16384,10240,1823.315,2900.195,1837.715,0.0134
mixed,2,1,0.5,4.0,32,8192,128,512,320,787.27,805.321,789.479,0.1224
mixed,2,1,0.5,4.0,32,8192,256,1024,640,817.226,848.745,828.297,0.3512
mixed,2,1,0.5,4.0,32,8192,512,2048,1280,878.185,949.417,915.049,0.5175
mixed,2,1,0.5,4.0,32,8192,1024,4096,2560,996.428,1131.052,1051.628,0.41
mixed,2,1,0.5,4.0,32,8192,2048,8192,5120,1221.838,1490.544,1431.694,0.781
mixed,2,1,0.5,4.0,32,8192,4096,16384,10240,1837.907,2892.513,2173.592,0.3183
mixed,2,1,0.5,4.0,64,0,128,512,320,100.641,140.675,108.225,0.1894
mixed,2,1,0.5,4.0,64,0,256,1024,640,162.497,207.426,162.625,0.0028
mixed,2,1,0.5,4.0,64,0,512,2048,1280,227.267,294.691,270.083,0.635
mixed,2,1,0.5,4.0,64,0,1024,4096,2560,339.172,471.778,444.838,0.7968
mixed,2,1,0.5,4.0,64,0,2048,8192,5120,557.317,822.121,797.928,0.9086
mixed,2,1,0.5,4.0,64,0,4096,16384,10240,993.802,1517.167,1495.214,0.9581
mixed,2,1,0.5,4.0,64,512,128,512,320,130.658,150.882,144.512,0.685
mixed,2,1,0.5,4.0,64,512,256,1024,640,165.985,231.458,188.833,0.349
mixed,2,1,0.5,4.0,64,512,512,2048,1280,275.171,404.995,278.531,0.0259
mixed,2,1,0.5,4.0,64,512,1024,4096,2560,492.933,656.136,488.933,-0.0245
mixed,2,1,0.5,4.0,64,512,2048,8192,5120,744.614,1019.274,917.001,0.6276
mixed,2,1,0.5,4.0,64,512,4096,16384,10240,1199.373,1759.028,1637.362,0.7826
mixed,2,1,0.5,4.0,64,1024,128,512,320,175.169,195.522,188.771,0.6683
mixed,2,1,0.5,4.0,64,1024,256,1024,640,207.043,242.243,233.442,0.75
mixed,2,1,0.5,4.0,64,1024,512,2048,1280,275.267,409.156,321.477,0.3451
mixed,2,1,0.5,4.0,64,1024,1024,4096,2560,495.524,752.199,500.07,0.0177
mixed,2,1,0.5,4.0,64,1024,2048,8192,5120,921.994,1195.852,925.608,0.0132
mixed,2,1,0.5,4.0,64,1024,4096,16384,10240,1382.127,1908.436,1767.538,0.7323
mixed,2,1,0.5,4.0,64,2048,128,512,320,263.202,281.763,274.499,0.6086
mixed,2,1,0.5,4.0,64,2048,256,1024,640,295.331,334.147,318.243,0.5903
mixed,2,1,0.5,4.0,64,2048,512,2048,1280,356.005,421.765,400.581,0.6779
mixed,2,1,0.5,4.0,64,2048,1024,4096,2560,499.045,766.281,584.645,0.3203
mixed,2,1,0.5,4.0,64,2048,2048,8192,5120,934.73,1448.144,949.258,0.0283
mixed,2,1,0.5,4.0,64,2048,4096,16384,10240,1698.835,2255.032,1829.586,0.2351
mixed,2,1,0.5,4.0,64,4096,128,512,320,437.893,458.469,448.773,0.5288
mixed,2,1,0.5,4.0,64,4096,256,1024,640,469.286,503.462,491.716,0.6563
mixed,2,1,0.5,4.0,64,4096,512,2048,1280,528.999,600.49,568.775,0.5564
mixed,2,1,0.5,4.0,64,4096,1024,4096,2560,647.175,779.849,746.536,0.7489
mixed,2,1,0.5,4.0,64,4096,2048,8192,5120,945.194,1482.802,1120.267,0.3257
mixed,2,1,0.5,4.0,64,4096,4096,16384,10240,1830.323,2918.754,1841.202,0.01
mixed,2,1,0.5,4.0,64,8192,128,512,320,790.184,808.585,794.761,0.2487
mixed,2,1,0.5,4.0,64,8192,256,1024,640,820.169,854.44,832.969,0.3735
mixed,2,1,0.5,4.0,64,8192,512,2048,1280,878.25,954.763,921.512,0.5654
mixed,2,1,0.5,4.0,64,8192,1024,4096,2560,1000.012,1136.494,1053.035,0.3885
mixed,2,1,0.5,4.0,64,8192,2048,8192,5120,1225.326,1493.969,1435.473,0.7823
mixed,2,1,0.5,4.0,64,8192,4096,16384,10240,1843.156,2902.657,2174.585,0.3128
mixed,2,1,0.5,4.0,128,0,128,512,320,111.36,149.89,132.225,0.5415
mixed,2,1,0.5,4.0,128,0,256,1024,640,169.858,235.298,176.8,0.1061
mixed,2,1,0.5,4.0,128,0,512,2048,1280,276.387,345.315,281.026,0.0673
mixed,2,1,0.5,4.0,128,0,1024,4096,2560,387.045,523.59,490.694,0.7591
mixed,2,1,0.5,4.0,128,0,2048,8192,5120,608.262,866.217,859.563,0.9742
mixed,2,1,0.5,4.0,128,0,4096,16384,10240,1041.899,1575.218,1554.835,0.9618
mixed,2,1,0.5,4.0,128,512,128,512,320,157.411,161.953,156.419,-0.2184
mixed,2,1,0.5,4.0,128,512,256,1024,640,178.692,242.243,234.372,0.8761
mixed,2,1,0.5,4.0,128,512,512,2048,1280,287.395,414.566,345.285,0.4552
mixed,2,1,0.5,4.0,128,512,1024,4096,2560,501.668,761.639,526.47,0.0954
mixed,2,1,0.5,4.0,128,512,2048,8192,5120,874.986,1153.036,932.426,0.2066
mixed,2,1,0.5,4.0,128,512,4096,16384,10240,1331.12,1898.133,1812.501,0.849
mixed,2,1,0.5,4.0,128,1024,128,512,320,239.395,243.715,240.067,0.1556
mixed,2,1,0.5,4.0,128,1024,256,1024,640,244.58,252.514,245.763,0.1491
mixed,2,1,0.5,4.0,128,1024,512,2048,1280,291.044,421.22,393.637,0.7881
mixed,2,1,0.5,4.0,128,1024,1024,4096,2560,503.877,762.698,604.486,0.3887
mixed,2,1,0.5,4.0,128,1024,2048,8192,5120,935.437,1394.482,963.051,0.0602
mixed,2,1,0.5,4.0,128,1024,4096,16384,10240,1575.761,2122.808,1796.02,0.4026
mixed,2,1,0.5,4.0,128,2048,128,512,320,412.229,413.158,412.9,0.7223
mixed,2,1,0.5,4.0,128,2048,256,1024,640,413.635,416.838,413.317,-0.0993
mixed,2,1,0.5,4.0,128,2048,512,2048,1280,416.902,433.093,423.653,0.417
mixed,2,1,0.5,4.0,128,2048,1024,4096,2560,510.949,777.227,702.727,0.7202
mixed,2,1,0.5,4.0,128,2048,2048,8192,5120,944.49,1471.856,1131.726,0.355
mixed,2,1,0.5,4.0,128,2048,4096,16384,10240,1822.741,2645.821,1835.349,0.0153
mixed,2,1,0.5,4.0,128,4096,128,512,320,606.247,704.36,637.001,0.3135
mixed,2,1,0.5,4.0,128,4096,256,1024,640,755.785,757.352,757.48,1.0817
mixed,2,1,0.5,4.0,128,4096,512,2048,1280,759.402,761.992,757.865,-0.5934
mixed,2,1,0.5,4.0,128,4096,1024,4096,2560,760.105,792.52,780.841,0.6397
mixed,2,1,0.5,4.0,128,4096,2048,8192,5120,956.202,1491.666,1323.279,0.6855
mixed,2,1,0.5,4.0,128,4096,4096,16384,10240,1839.861,2919.486,2189.336,0.3237
mixed,2,1,0.5,4.0,128,8192,128,512,320,958.221,1054.414,987.598,0.3054
mixed,2,1,0.5,4.0,128,8192,256,1024,640,1108.236,1261.966,1146.766,0.2506
mixed,2,1,0.5,4.0,128,8192,512,2048,1280,1370.926,1441.234,1439.76,0.979
mixed,2,1,0.5,4.0,128,8192,1024,4096,2560,1451.123,1486.545,1465.299,0.4002
mixed,2,1,0.5,4.0,128,8192,2048,8192,5120,1445.938,1503.888,1492.145,0.7974
mixed,2,1,0.5,4.0,128,8192,4096,16384,10240,1854.39,2904.068,2570.205,0.6819
mixed,2,1,0.5,4.0,256,0,128,512,320,150.817,185.602,173.633,0.6559
mixed,2,1,0.5,4.0,256,0,256,1024,640,204.962,259.395,232.355,0.5032
mixed,2,1,0.5,4.0,256,0,512,2048,1280,293.602,414.534,333.059,0.3263
mixed,2,1,0.5,4.0,256,0,1024,4096,2560,502.598,674.312,526.79,0.1409
mixed,2,1,0.5,4.0,256,0,2048,8192,5120,769.065,1040.492,933.61,0.6062
mixed,2,1,0.5,4.0,256,0,4096,16384,10240,1229.934,1779.093,1692.885,0.843
mixed,2,1,0.5,4.0,256,512,128,512,320,254.659,258.819,255.108,0.1079
mixed,2,1,0.5,4.0,256,512,256,1024,640,265.251,346.916,313.443,0.5901
mixed,2,1,0.5,4.0,256,512,512,2048,1280,371.397,488.197,428.165,0.486
mixed,2,1,0.5,4.0,256,512,1024,4096,2560,566.312,774.793,645.031,0.3776
mixed,2,1,0.5,4.0,256,512,2048,8192,5120,942.188,1451.089,1029.9,0.1724
mixed,2,1,0.5,4.0,256,512,4096,16384,10240,1641.14,2186.267,1851.19,0.3853
mixed,2,1,0.5,4.0,256,1024,128,512,320,374.595,382.147,375.909,0.174
mixed,2,1,0.5,4.0,256,1024,256,1024,640,382.597,389.284,384.164,0.2343
mixed,2,1,0.5,4.0,256,1024,512,2048,1280,422.02,562.118,519.236,0.6939
mixed,2,1,0.5,4.0,256,1024,1024,4096,2560,624.873,877.963,737.161,0.4437
mixed,2,1,0.5,4.0,256,1024,2048,8192,5120,1053.614,1474.097,1163.247,0.2607
mixed,2,1,0.5,4.0,256,1024,4096,16384,10240,1837.462,2605.501,1925.014,0.114
mixed,2,1,0.5,4.0,256,2048,128,512,320,607.334,626.055,620.872,0.7231
mixed,2,1,0.5,4.0,256,2048,256,1024,640,630.118,640.008,630.216,0.0099
mixed,2,1,0.5,4.0,256,2048,512,2048,1280,645.897,650.375,636.04,-2.2012
mixed,2,1,0.5,4.0,256,2048,1024,4096,2560,744.457,990.027,904.971,0.6536
mixed,2,1,0.5,4.0,256,2048,2048,8192,5120,1153.421,1691.666,1339.568,0.3458
mixed,2,1,0.5,4.0,256,2048,4096,16384,10240,1902.101,2884.325,2227.451,0.3312
mixed,2,1,0.5,4.0,256,4096,128,512,320,949.002,1026.444,982.158,0.4281
mixed,2,1,0.5,4.0,256,4096,256,1024,640,1070.028,1136.014,1109.26,0.5946
mixed,2,1,0.5,4.0,256,4096,512,2048,1280,1137.295,1150.286,1141.167,0.2981
mixed,2,1,0.5,4.0,256,4096,1024,4096,2560,1151.663,1176.943,1155.568,0.1545
mixed,2,1,0.5,4.0,256,4096,2048,8192,5120,1390.994,1873.782,1687.157,0.6134
mixed,2,1,0.5,4.0,256,4096,4096,16384,10240,2240.347,3311.013,2569.695,0.3076
mixed,2,1,0.5,4.0,256,8192,128,512,320,1627.379,1705.01,1665.107,0.486
mixed,2,1,0.5,4.0,256,8192,256,1024,640,1748.692,1878.967,1789.27,0.3115
mixed,2,1,0.5,4.0,256,8192,512,2048,1280,1971.255,2164.44,2026.136,0.2841
mixed,2,1,0.5,4.0,256,8192,1024,4096,2560,2160.989,2174.652,2162.521,0.1121
mixed,2,1,0.5,4.0,256,8192,2048,8192,5120,2179.963,2237.947,2199.036,0.3289
mixed,2,1,0.5,4.0,256,8192,4096,16384,10240,2724.255,3635.855,3266.343,0.5947
mixed,2,1,0.5,4.0,512,0,128,512,320,270.756,300.324,281.411,0.3604
mixed,2,1,0.5,4.0,512,0,256,1024,640,321.444,373.222,345.444,0.4635
mixed,2,1,0.5,4.0,512,0,512,2048,1280,413.508,518.855,467.622,0.5137
mixed,2,1,0.5,4.0,512,0,1024,4096,2560,593.32,815.624,676.489,0.3741
mixed,2,1,0.5,4.0,512,0,2048,8192,5120,969.004,1484.819,1073.325,0.2022
mixed,2,1,0.5,4.0,512,0,4096,16384,10240,1660.755,2220.891,1861.526,0.3584
mixed,2,1,0.5,4.0,512,512,128,512,320,468.678,485.415,470.95,0.1357
mixed,2,1,0.5,4.0,512,512,256,1024,640,495.366,542.438,503.974,0.1829
mixed,2,1,0.5,4.0,512,512,512,2048,1280,579.783,694.217,635.912,0.4905
mixed,2,1,0.5,4.0,512,512,1024,4096,2560,766.922,985.165,864.715,0.4481
mixed,2,1,0.5,4.0,512,512,2048,8192,5120,1120.653,1575.059,1304.336,0.4042
mixed,2,1,0.5,4.0,512,512,4096,16384,10240,1878.809,2967.62,2083.417,0.1879
mixed,2,1,0.5,4.0,512,1024,128,512,320,666.633,680.999,665.384,-0.0869
mixed,2,1,0.5,4.0,512,1024,256,1024,640,687.719,708.264,687.368,-0.0171
mixed,2,1,0.5,4.0,512,1024,512,2048,1280,731.817,850.761,788.17,0.4738
mixed,2,1,0.5,4.0,512,1024,1024,4096,2560,915.274,1149.773,1032.301,0.4991
mixed,2,1,0.5,4.0,512,1024,2048,8192,5120,1312.369,1732.407,1509.331,0.4689
mixed,2,1,0.5,4.0,512,1024,4096,16384,10240,2079.706,3062.532,2314.879,0.2393
mixed,2,1,0.5,4.0,512,2048,128,512,320,1043.151,1079.372,1063.117,0.5512
mixed,2,1,0.5,4.0,512,2048,256,1024,640,1088.332,1110.383,1089.197,0.0392
mixed,2,1,0.5,4.0,512,2048,512,2048,1280,1121.743,1137.838,1115.376,-0.3956
mixed,2,1,0.5,4.0,512,2048,1024,4096,2560,1205.552,1461.682,1375.951,0.6653
mixed,2,1,0.5,4.0,512,2048,2048,8192,5120,1604.629,2099.804,1865.016,0.5258
mixed,2,1,0.5,4.0,512,2048,4096,16384,10240,2424.254,3344.713,2830.052,0.4409
mixed,2,1,0.5,4.0,512,4096,128,512,320,1729.812,1791.832,1748.692,0.3044
mixed,2,1,0.5,4.0,512,4096,256,1024,640,1822.517,1912.823,1845.911,0.2591
mixed,2,1,0.5,4.0,512,4096,512,2048,1280,1937.208,1962.614,1933.368,-0.1511
mixed,2,1,0.5,4.0,512,4096,1024,4096,2560,1976.154,2002.2,1976.471,0.0122
mixed,2,1,0.5,4.0,512,4096,2048,8192,5120,2209.691,2662.753,2504.831,0.6514
mixed,2,1,0.5,4.0,512,4096,4096,16384,10240,2997.894,4072.66,3619.693,0.5785
mixed,2,1,0.5,4.0,512,8192,128,512,320,3109.067,3155.845,3122.31,0.2831
mixed,2,1,0.5,4.0,512,8192,256,1024,640,3186.825,3291.274,3222.41,0.3407
mixed,2,1,0.5,4.0,512,8192,512,2048,1280,3349.929,3555.881,3405.29,0.2688
mixed,2,1,0.5,4.0,512,8192,1024,4096,2560,3643.404,3673.739,3639.889,-0.1159
mixed,2,1,0.5,4.0,512,8192,2048,8192,5120,3686.64,3736.178,3681.805,-0.0976
mixed,2,1,0.5,4.0,512,8192,4096,16384,10240,4232.307,5084.769,4759.351,0.6183
mixed,2,1,0.5,4.0,1024,0,128,512,320,666.282,687.881,671.112,0.2236
mixed,2,1,0.5,4.0,1024,0,256,1024,640,705.832,741.321,706.921,0.0307
mixed,2,1,0.5,4.0,1024,0,512,2048,1280,780.937,899.243,835.787,0.4636
mixed,2,1,0.5,4.0,1024,0,1024,4096,2560,975.692,1192.527,1088.014,0.518
mixed,2,1,0.5,4.0,1024,0,2048,8192,5120,1333.713,1766.839,1569.108,0.5435
mixed,2,1,0.5,4.0,1024,0,4096,16384,10240,2079.289,3026.853,2377.247,0.3144
mixed,2,1,0.5,4.0,1024,512,128,512,320,1039.788,1053.293,1049.902,0.7489
mixed,2,1,0.5,4.0,1024,512,256,1024,640,1067.596,1094.221,1063.79,-0.1429
mixed,2,1,0.5,4.0,1024,512,512,2048,1280,1116.43,1229.23,1165.455,0.4346
mixed,2,1,0.5,4.0,1024,512,1024,4096,2560,1309.712,1539.794,1433.554,0.5383
mixed,2,1,0.5,4.0,1024,512,2048,8192,5120,1695.446,2130.074,1914.328,0.5036
mixed,2,1,0.5,4.0,1024,512,4096,16384,10240,2413.854,3342.729,2851.173,0.4708
mixed,2,1,0.5,4.0,1024,1024,128,512,320,1395.442,1418.962,1405.138,0.4122
mixed,2,1,0.5,4.0,1024,1024,256,1024,640,1425.362,1461.746,1427.474,0.058
mixed,2,1,0.5,4.0,1024,1024,512,2048,1280,1481.169,1562.13,1506.578,0.3138
mixed,2,1,0.5,4.0,1024,1024,1024,4096,2560,1642.963,1874.23,1750.644,0.4656
mixed,2,1,0.5,4.0,1024,1024,2048,8192,5120,2032.762,2516.702,2262.588,0.4749
mixed,2,1,0.5,4.0,1024,1024,4096,16384,10240,2772.514,3666.959,3226.92,0.508
mixed,2,1,0.5,4.0,1024,2048,128,512,320,2116.954,2165.531,2123.353,0.1317
mixed,2,1,0.5,4.0,1024,2048,256,1024,640,2152.155,2182.778,2155.067,0.0951
mixed,2,1,0.5,4.0,1024,2048,512,2048,1280,2209.691,2266.558,2203.036,-0.117
mixed,2,1,0.5,4.0,1024,2048,1024,4096,2560,2306.654,2546.752,2402.11,0.3976
mixed,2,1,0.5,4.0,1024,2048,2048,8192,5120,2700.771,3159.369,2922.916,0.4844
mixed,2,1,0.5,4.0,1024,2048,4096,16384,10240,3479.467,4434.746,3950.449,0.493
mixed,2,1,0.5,4.0,1024,4096,128,512,320,3613.291,3600.364,3590.957,
mixed,2,1,0.5,4.0,1024,4096,256,1024,640,3600.81,3635.695,3609.517,0.2496
mixed,2,1,0.5,4.0,1024,4096,512,2048,1280,3704.88,3759.504,3665.419,-0.7224
mixed,2,1,0.5,4.0,1024,4096,1024,4096,2560,3747.947,3834.351,3792.113,0.5112
mixed,2,1,0.5,4.0,1024,4096,2048,8192,5120,4051.697,4477.852,4253.849,0.4744
mixed,2,1,0.5,4.0,1024,4096,4096,16384,10240,4960.99,5847.816,5313.283,0.3973
mixed,2,1,0.5,4.0,1024,8192,128,512,320,6331.313,6381.55,6431.698,1.9982
mixed,2,1,0.5,4.0,1024,8192,256,1024,640,6389.972,6443.793,6447.12,1.0618
mixed,2,1,0.5,4.0,1024,8192,512,2048,1280,6481.487,6759.803,6518.862,0.1343
mixed,2,1,0.5,4.0,1024,8192,1024,4096,2560,6687.38,6835.832,6724.883,0.2526
mixed,2,1,0.5,4.0,1024,8192,2048,8192,5120,6833.27,7026.2,7025.084,0.9942
mixed,2,1,0.5,4.0,1024,8192,4096,16384,10240,7416.414,8285.705,8035.938,0.7127
mixed,2,1,0.5,4.0,2048,0,128,512,320,1950.327,2052.154,1988.539,0.3753
mixed,2,1,0.5,4.0,2048,0,256,1024,640,2065.721,2093.436,2080.699,0.5404
mixed,2,1,0.5,4.0,2048,0,512,2048,1280,2100.728,2194.3,2108.123,0.079
mixed,2,1,0.5,4.0,2048,0,1024,4096,2560,2200.507,2537.152,2383.837,0.5446
mixed,2,1,0.5,4.0,2048,0,2048,8192,5120,2715.297,3093.639,2929.638,0.5665
mixed,2,1,0.5,4.0,2048,0,4096,16384,10240,3533.932,4437.815,3910.895,0.417
mixed,2,1,0.5,4.0,2048,512,128,512,320,2752.163,2762.469,2831.396,7.688
mixed,2,1,0.5,4.0,2048,512,256,1024,640,2784.965,2839.622,2707.426,-1.4186
mixed,2,1,0.5,4.0,2048,512,512,2048,1280,2851.108,2844.452,2849.382,
mixed,2,1,0.5,4.0,2048,512,1024,4096,2560,2978.886,3229.578,3137.189,0.6315
mixed,2,1,0.5,4.0,2048,512,2048,8192,5120,3477.324,3911.632,3657.68,0.4153
mixed,2,1,0.5,4.0,2048,512,4096,16384,10240,4266.582,5286.663,4702.877,0.4277
mixed,2,1,0.5,4.0,2048,1024,128,512,320,3399.468,3482.669,3507.116,1.2938
mixed,2,1,0.5,4.0,2048,1024,256,1024,640,3543.086,3528.941,3428.205,
mixed,2,1,0.5,4.0,2048,1024,512,2048,1280,3564.075,3730.159,3547.279,-0.1011
mixed,2,1,0.5,4.0,2048,1024,1024,4096,2560,3862.737,3951.892,3806.963,-0.6256
mixed,2,1,0.5,4.0,2048,1024,2048,8192,5120,4075.028,4718.011,4351.032,0.4293
mixed,2,1,0.5,4.0,2048,1024,4096,16384,10240,4947.007,6118.898,5450.76,0.4299
mixed,2,1,0.5,4.0,2048,2048,128,512,320,4924.735,4925.184,4981.438,126.2873
mixed,2,1,0.5,4.0,2048,2048,256,1024,640,5177.316,5072.673,4956.926,
mixed,2,1,0.5,4.0,2048,2048,512,2048,1280,5089.699,5121.153,5065.09,-0.7824
mixed,2,1,0.5,4.0,2048,2048,1024,4096,2560,5136.643,5376.742,5133.921,-0.0113
mixed,2,1,0.5,4.0,2048,2048,2048,8192,5120,5529.704,6018.734,5723.531,0.3963
mixed,2,1,0.5,4.0,2048,2048,4096,16384,10240,6602.103,7396.896,6814.583,0.2673
mixed,2,1,0.5,4.0,2048,4096,128,512,320,7891.494,7989.448,7858.436,-0.3375
mixed,2,1,0.5,4.0,2048,4096,256,1024,640,7868.552,8096.935,7930.056,0.2693
mixed,2,1,0.5,4.0,2048,4096,512,2048,1280,8212.009,8249.481,8176.172,-0.9564
mixed,2,1,0.5,4.0,2048,4096,1024,4096,2560,8442.986,8476.911,8285.966,-4.6284
mixed,2,1,0.5,4.0,2048,4096,2048,8192,5120,8729.681,8725.874,8858.546,
mixed,2,1,0.5,4.0,2048,4096,4096,16384,10240,9114.356,10474.536,9974.397,0.6323
mixed,2,1,0.5,4.0,2048,8192,128,512,320,13938.865,13970.134,13775.28,-5.2315
mixed,2,1,0.5,4.0,2048,8192,256,1024,640,13839.826,13893.649,14252.411,7.6656
mixed,2,1,0.5,4.0,2048,8192,512,2048,1280,14389.852,14365.305,14094.933,
mixed,2,1,0.5,4.0,2048,8192,1024,4096,2560,13887.672,14015.54,14446.839,4.373
mixed,2,1,0.5,4.0,2048,8192,2048,8192,5120,14535.418,14430.488,14808.384,
