regime,n,nb,ratio,skew,pc,kp,kvs,kv_big,kv_mean,t_mean_us,t_max_us,t_skew_us,alpha
mixed,32,1,0.0312,4.0,1024,512,1024,4096,1120,6630.592,23177.023,6745.992,0.007
mixed,32,1,0.0312,4.0,1024,512,2048,8192,2240,12978.594,45171.804,13388.554,0.0127
mixed,32,1,0.0312,4.0,1024,512,4096,16384,4480,25219.947,88951.094,26077.755,0.0135
mixed,32,1,0.0312,4.0,1024,1024,128,512,140,3163.279,3970.755,3176.999,0.017
mixed,32,1,0.0312,4.0,1024,1024,256,1024,280,3455.155,6127.585,3427.958,-0.0102
mixed,32,1,0.0312,4.0,1024,1024,512,2048,560,4008.196,11980.951,4170.756,0.0204
mixed,32,1,0.0312,4.0,1024,1024,1024,4096,1120,6619.52,23359.739,6758.782,0.0083
mixed,32,1,0.0312,4.0,1024,1024,2048,8192,2240,13121.011,45675.799,13527.319,0.0125
mixed,32,1,0.0312,4.0,1024,1024,4096,16384,4480,25444.11,89601.697,26556.497,0.0173
mixed,32,1,0.0312,4.0,1024,2048,128,512,140,4200.585,5046.238,4206.185,0.0066
mixed,32,1,0.0312,4.0,1024,2048,256,1024,280,4475.565,6511.742,4506.672,0.0153
mixed,32,1,0.0312,4.0,1024,2048,512,2048,560,5095.222,12127.884,5310.274,0.0306
mixed,32,1,0.0312,4.0,1024,2048,1024,4096,1120,6886.183,23797.193,6993.996,0.0064
mixed,32,1,0.0312,4.0,1024,2048,2048,8192,2240,13263.238,46335.402,13539.915,0.0084
mixed,32,1,0.0312,4.0,1024,2048,4096,16384,4480,25821.692,90864.781,26793.165,0.0149
mixed,32,1,0.0312,4.0,1024,4096,128,512,140,6361.086,7380.884,6330.938,-0.0296
mixed,32,1,0.0312,4.0,1024,4096,256,1024,280,6786.248,8532.05,6662.274,-0.071
mixed,32,1,0.0312,4.0,1024,4096,512,2048,560,7412.116,13144.993,7341.682,-0.0123
mixed,32,1,0.0312,4.0,1024,4096,1024,4096,1120,8547.313,24428.214,8830.93,0.0179
mixed,32,1,0.0312,4.0,1024,4096,2048,8192,2240,14202.458,47013.576,14401.065,0.0061
mixed,32,1,0.0312,4.0,1024,4096,4096,16384,4480,27357.339,92619.816,27407.77,0.0008
mixed,32,1,0.0312,4.0,1024,8192,128,512,140,10586.608,11570.262,10919.816,0.3387
mixed,32,1,0.0312,4.0,1024,8192,256,1024,280,11262.606,12762.772,10944.134,-0.2123
mixed,32,1,0.0312,4.0,1024,8192,512,2048,560,11886.432,16378.859,11573.49,-0.0697
mixed,32,1,0.0312,4.0,1024,8192,1024,4096,1120,13017.276,27201.395,13061.751,0.0031
mixed,32,1,0.0312,4.0,1024,8192,2048,8192,2240,16658.704,50577.117,16825.402,0.0049
mixed,32,1,0.0312,4.0,1024,8192,4096,16384,4480,29235.23,93366.86,30022.836,0.0123
mixed,32,1,0.0312,4.0,2048,0,128,512,140,4775.859,5653.831,4763.539,-0.014
mixed,32,1,0.0312,4.0,2048,0,256,1024,280,4966.551,7129.162,5080.891,0.0529
mixed,32,1,0.0312,4.0,2048,0,512,2048,560,5566.502,12298.788,5697.64,0.0195
mixed,32,1,0.0312,4.0,2048,0,1024,4096,1120,7270.382,24116.277,7448.026,0.0105
mixed,32,1,0.0312,4.0,2048,0,2048,8192,2240,13426.081,46609.63,13789.39,0.0109
mixed,32,1,0.0312,4.0,2048,0,4096,16384,4480,26293.622,91051.461,27167.406,0.0135
mixed,32,1,0.0312,4.0,2048,512,128,512,140,5723.754,6598.174,5874.54,0.1724
mixed,32,1,0.0312,4.0,2048,512,256,1024,280,6097.327,8007.133,6208.725,0.0583
mixed,32,1,0.0312,4.0,2048,512,512,2048,560,6677.24,12314.084,6737.884,0.0108
mixed,32,1,0.0312,4.0,2048,512,1024,4096,1120,7990.268,24320.769,8385.001,0.0242
mixed,32,1,0.0312,4.0,2048,512,2048,8192,2240,13553.19,47345.066,13950.091,0.0117
mixed,32,1,0.0312,4.0,2048,512,4096,16384,4480,26554.84,91942.498,27377.901,0.0126
mixed,32,1,0.0312,4.0,2048,1024,128,512,140,6872.995,7680.76,6891.812,0.0233
mixed,32,1,0.0312,4.0,2048,1024,256,1024,280,7109.092,9064.186,7387.312,0.1423
mixed,32,1,0.0312,4.0,2048,1024,512,2048,560,7975.325,12434.275,8009.023,0.0076
mixed,32,1,0.0312,4.0,2048,1024,1024,4096,1120,9290.204,24766.153,9536.734,0.0159
mixed,32,1,0.0312,4.0,2048,1024,2048,8192,2240,13606.916,47637.664,13935.11,0.0096
mixed,32,1,0.0312,4.0,2048,1024,4096,16384,4480,26806.857,93005.695,27843.528,0.0157
mixed,32,1,0.0312,4.0,2048,2048,128,512,140,9157.985,9911.372,9335.583,0.2357
mixed,32,1,0.0312,4.0,2048,2048,256,1024,280,9308.665,11178.315,9442.592,0.0716
mixed,32,1,0.0312,4.0,2048,2048,512,2048,560,10187.277,14104.271,10223.951,0.0094
mixed,32,1,0.0312,4.0,2048,2048,1024,4096,1120,11204.425,25547.453,11317.193,0.0079
mixed,32,1,0.0312,4.0,2048,2048,2048,8192,2240,14563.55,48858.256,14999.81,0.0127
mixed,32,1,0.0312,4.0,2048,2048,4096,16384,4480,27854.543,94837.494,28533.688,0.0101
mixed,32,1,0.0312,4.0,2048,4096,128,512,140,13464.473,14368.275,13774.148,0.3426
mixed,32,1,0.0312,4.0,2048,4096,256,1024,280,14067.786,15864.918,13775.169,-0.1628
mixed,32,1,0.0312,4.0,2048,4096,512,2048,560,14570.313,18315.304,14392.783,-0.0474
mixed,32,1,0.0312,4.0,2048,4096,1024,4096,1120,15629.803,26902.835,16137.544,0.045
mixed,32,1,0.0312,4.0,2048,4096,2048,8192,2240,18787.607,50983.228,19007.29,0.0068
mixed,32,1,0.0312,4.0,2048,4096,4096,16384,4480,28888.513,96390.27,29638.676,0.0111
mixed,32,1,0.0312,4.0,2048,8192,128,512,140,22296.133,23611.27,22988.974,0.5268
mixed,32,1,0.0312,4.0,2048,8192,256,1024,280,23035.568,24814.33,23367.357,0.1865
mixed,32,1,0.0312,4.0,2048,8192,512,2048,560,23469.182,27285.105,23507.645,0.0101
mixed,32,1,0.0312,4.0,2048,8192,1024,4096,1120,25061.924,34966.603,25422.339,0.0364
mixed,32,1,0.0312,4.0,2048,8192,2048,8192,2240,27989.544,55292.34,27757.233,-0.0085
mixed,32,1,0.0312,4.0,2048,8192,4096,16384,4480,35677.336,102477.707,37454.754,0.0266
pure,32,2,0.0625,4.0,0,0,128,512,152,191.076,475.018,206.403,0.054
pure,32,2,0.0625,4.0,0,0,256,1024,304,302.474,837.97,325.704,0.0434
pure,32,2,0.0625,4.0,0,0,512,2048,608,518.475,1568.324,555.723,0.0355
pure,32,2,0.0625,4.0,0,0,1024,4096,1216,961.078,3034.853,1026.936,0.0318
pure,32,2,0.0625,4.0,0,0,2048,8192,2432,1838.986,6045.646,1968.717,0.0308
pure,32,2,0.0625,4.0,0,0,4096,16384,4864,3585.872,12032.629,3873.75,0.0341
mixed,32,2,0.0625,4.0,16,0,128,512,152,707.889,1688.359,760.208,0.0534
mixed,32,2,0.0625,4.0,16,0,256,1024,304,1014.103,3280.075,1115.512,0.0448
mixed,32,2,0.0625,4.0,16,0,512,2048,608,1884.265,8316.379,2284.086,0.0622
mixed,32,2,0.0625,4.0,16,0,1024,4096,1216,4153.628,19153.326,5154.23,0.0667
mixed,32,2,0.0625,4.0,16,0,2048,8192,2432,10422.93,39584.778,11475.812,0.0361
mixed,32,2,0.0625,4.0,16,0,4096,16384,4864,22898.244,79068.3,24224.523,0.0236
mixed,32,2,0.0625,4.0,16,512,128,512,152,760.529,1713.638,797.139,0.0384
mixed,32,2,0.0625,4.0,16,512,256,1024,304,1069.752,4331.456,1160.731,0.0279
mixed,32,2,0.0625,4.0,16,512,512,2048,608,1900.299,9472.185,2281.525,0.0503
mixed,32,2,0.0625,4.0,16,512,1024,4096,1216,5083.795,20074.956,5469.855,0.0258
mixed,32,2,0.0625,4.0,16,512,2048,8192,2432,11530.242,40202.548,12157.613,0.0219
mixed,32,2,0.0625,4.0,16,512,4096,16384,4864,23662.558,80827.228,25090.555,0.025
mixed,32,2,0.0625,4.0,16,1024,128,512,152,834.61,1805.515,866.708,0.0331
mixed,32,2,0.0625,4.0,16,1024,256,1024,304,1141.336,3651.602,1194.619,0.0212
mixed,32,2,0.0625,4.0,16,1024,512,2048,608,2187.826,9697.303,2371.863,0.0245
mixed,32,2,0.0625,4.0,16,1024,1024,4096,1216,4707.593,20447.349,5222.809,0.0327
mixed,32,2,0.0625,4.0,16,1024,2048,8192,2432,11798.508,40624.552,12105.558,0.0107
mixed,32,2,0.0625,4.0,16,1024,4096,16384,4864,24222.826,81037.479,25277.689,0.0186
mixed,32,2,0.0625,4.0,16,2048,128,512,152,971.958,2008.365,1002.104,0.0291
mixed,32,2,0.0625,4.0,16,2048,256,1024,304,1300.536,4046.071,1349.822,0.018
mixed,32,2,0.0625,4.0,16,2048,512,2048,608,2233.201,9062.07,2978.271,0.1091
mixed,32,2,0.0625,4.0,16,2048,1024,4096,1216,5083.347,20636.195,5535.038,0.029
mixed,32,2,0.0625,4.0,16,2048,2048,8192,2432,10989.887,40757.785,11800.263,0.0272
mixed,32,2,0.0625,4.0,16,2048,4096,16384,4864,24277.597,80997.41,25281.688,0.0177
mixed,32,2,0.0625,4.0,16,4096,128,512,152,1238.203,2378.1,1268.028,0.0262
mixed,32,2,0.0625,4.0,16,4096,256,1024,304,1562.052,4636.549,1662.309,0.0326
mixed,32,2,0.0625,4.0,16,4096,512,2048,608,2802.049,9601.339,3381.323,0.0852
mixed,32,2,0.0625,4.0,16,4096,1024,4096,1216,5879.142,20117.729,6119.973,0.0169
mixed,32,2,0.0625,4.0,16,4096,2048,8192,2432,12418.9,41100.356,12500.949,0.0029
mixed,32,2,0.0625,4.0,16,4096,4096,16384,4864,24967.964,81947.305,25127.756,0.0028
mixed,32,2,0.0625,4.0,16,8192,128,512,152,1744.423,3227.046,1770.825,0.0178
mixed,32,2,0.0625,4.0,16,8192,256,1024,304,2216.847,5511.544,2381.91,0.0501
mixed,32,2,0.0625,4.0,16,8192,512,2048,608,3644.914,10549.577,4239.259,0.0861
mixed,32,2,0.0625,4.0,16,8192,1024,4096,1216,6593.429,21384.087,6934.616,0.0231
mixed,32,2,0.0625,4.0,16,8192,2048,8192,2432,12990.083,40995.05,13124.792,0.0048
mixed,32,2,0.0625,4.0,16,8192,4096,16384,4864,25484.02,82440.05,26145.102,0.0116
mixed,32,2,0.0625,4.0,32,0,128,512,152,709.871,1711.493,761.424,0.0515
mixed,32,2,0.0625,4.0,32,0,256,1024,304,1015.447,3238.664,1118.073,0.0462
mixed,32,2,0.0625,4.0,32,0,512,2048,608,1937.29,8515.165,2328.691,0.0595
mixed,32,2,0.0625,4.0,32,0,1024,4096,1216,4238.078,18802.308,5085.675,0.0582
mixed,32,2,0.0625,4.0,32,0,2048,8192,2432,10272.351,39184.504,11373.115,0.0381
mixed,32,2,0.0625,4.0,32,0,4096,16384,4864,23266.689,78262.304,24330.663,0.0193
mixed,32,2,0.0625,4.0,32,512,128,512,152,765.586,1715.652,798.161,0.0343
mixed,32,2,0.0625,4.0,32,512,256,1024,304,1072.984,4124.174,1162.041,0.0292
mixed,32,2,0.0625,4.0,32,512,512,2048,608,1884.49,9254.986,2447.158,0.0763
mixed,32,2,0.0625,4.0,32,512,1024,4096,1216,4935.568,20201.986,5415.702,0.0315
mixed,32,2,0.0625,4.0,32,512,2048,8192,2432,11495.511,39857.746,12323.599,0.0292
mixed,32,2,0.0625,4.0,32,512,4096,16384,4864,23538.764,79380.426,25010.473,0.0264
mixed,32,2,0.0625,4.0,32,1024,128,512,152,836.275,1792.967,868.785,0.034
mixed,32,2,0.0625,4.0,32,1024,256,1024,304,1148.728,3716.113,1198.266,0.0193
mixed,32,2,0.0625,4.0,32,1024,512,2048,608,2029.518,9616.019,2514.048,0.0639
mixed,32,2,0.0625,4.0,32,1024,1024,4096,1216,4458.435,20579.432,5199.537,0.046
mixed,32,2,0.0625,4.0,32,1024,2048,8192,2432,11866.427,40069.802,12179.846,0.0111
mixed,32,2,0.0625,4.0,32,1024,4096,16384,4864,24066.011,81403.656,25302.721,0.0216
mixed,32,2,0.0625,4.0,32,2048,128,512,152,972.182,2029.068,1001.557,0.0278
mixed,32,2,0.0625,4.0,32,2048,256,1024,304,1295.553,3906.293,1355.679,0.023
mixed,32,2,0.0625,4.0,32,2048,512,2048,608,2275.316,9333.677,2740.604,0.0659
mixed,32,2,0.0625,4.0,32,2048,1024,4096,1216,5197.713,20510.556,5620.828,0.0276
mixed,32,2,0.0625,4.0,32,2048,2048,8192,2432,11647.71,40745.997,11827.008,0.0062
mixed,32,2,0.0625,4.0,32,2048,4096,16384,4864,24227.138,81361.033,25388.969,0.0203
mixed,32,2,0.0625,4.0,32,4096,128,512,152,1232.604,2365.173,1266.492,0.0299
mixed,32,2,0.0625,4.0,32,4096,256,1024,304,1569.825,4627.367,1676.963,0.035
mixed,32,2,0.0625,4.0,32,4096,512,2048,608,2671.291,9510.765,3570.478,0.1315
mixed,32,2,0.0625,4.0,32,4096,1024,4096,1216,5664.856,20230.575,6180.628,0.0354
mixed,32,2,0.0625,4.0,32,4096,2048,8192,2432,11902.848,40883.309,11881.723,-0.0007
mixed,32,2,0.0625,4.0,32,4096,4096,16384,4864,25025.049,82045.439,25290.815,0.0047
mixed,32,2,0.0625,4.0,32,8192,128,512,152,1752.198,3170.277,1785.031,0.0232
mixed,32,2,0.0625,4.0,32,8192,256,1024,304,2234.541,5560.283,2424.435,0.0571
mixed,32,2,0.0625,4.0,32,8192,512,2048,608,3586.638,11115.828,4285.372,0.0928
mixed,32,2,0.0625,4.0,32,8192,1024,4096,1216,6474.665,21293.164,7180.563,0.0476
mixed,32,2,0.0625,4.0,32,8192,2048,8192,2432,13243.139,41121.737,13367.646,0.0045
mixed,32,2,0.0625,4.0,32,8192,4096,16384,4864,25321.916,81684.499,26109.728,0.014
mixed,32,2,0.0625,4.0,64,0,128,512,152,713.774,1737.062,764.751,0.0498
mixed,32,2,0.0625,4.0,64,0,256,1024,304,1021.142,3335.139,1120.887,0.0431
mixed,32,2,0.0625,4.0,64,0,512,2048,608,1963.179,8263.03,2485.749,0.0829
mixed,32,2,0.0625,4.0,64,0,1024,4096,1216,4258.523,19038.895,5097.039,0.0567
mixed,32,2,0.0625,4.0,64,0,2048,8192,2432,10430.715,39190.815,11872.512,0.0501
mixed,32,2,0.0625,4.0,64,0,4096,16384,4864,23108.432,78557.358,24424.189,0.0237
mixed,32,2,0.0625,4.0,64,512,128,512,152,767.154,1718.303,802.961,0.0376
mixed,32,2,0.0625,4.0,64,512,256,1024,304,1076.088,4004.722,1167.481,0.0312
mixed,32,2,0.0625,4.0,64,512,512,2048,608,1870.601,9579.374,2463.222,0.0769
mixed,32,2,0.0625,4.0,64,512,1024,4096,1216,5116.297,20085.778,5284.016,0.0112
mixed,32,2,0.0625,4.0,64,512,2048,8192,2432,11368.24,40508.15,12083.423,0.0245
mixed,32,2,0.0625,4.0,64,512,4096,16384,4864,24141.816,80856.46,25173.332,0.0182
mixed,32,2,0.0625,4.0,64,1024,128,512,152,840.722,1795.557,873.81,0.0347
mixed,32,2,0.0625,4.0,64,1024,256,1024,304,1153.592,3646.351,1204.089,0.0203
mixed,32,2,0.0625,4.0,64,1024,512,2048,608,2105.901,9777.962,2585.749,0.0625
mixed,32,2,0.0625,4.0,64,1024,1024,4096,1216,4767.621,20343.856,5169.837,0.0258
mixed,32,2,0.0625,4.0,64,1024,2048,8192,2432,11676.374,40674.775,12197.898,0.018
mixed,32,2,0.0625,4.0,64,1024,4096,16384,4864,24319.294,80878.955,25348.987,0.0182
mixed,32,2,0.0625,4.0,64,2048,128,512,152,973.366,2033.81,1004.501,0.0294
mixed,32,2,0.0625,4.0,64,2048,256,1024,304,1303.866,3882.867,1359.773,0.0217
mixed,32,2,0.0625,4.0,64,2048,512,2048,608,2264.265,8926.08,2977.852,0.1071
mixed,32,2,0.0625,4.0,64,2048,1024,4096,1216,5167.115,20494.072,5382.712,0.0141
mixed,32,2,0.0625,4.0,64,2048,2048,8192,2432,11034.436,40610.671,11962.262,0.0314
mixed,32,2,0.0625,4.0,64,2048,4096,16384,4864,24405.572,81501.147,25397.006,0.0174
mixed,32,2,0.0625,4.0,64,4096,128,512,152,1239.74,2401.234,1268.73,0.025
mixed,32,2,0.0625,4.0,64,4096,256,1024,304,1567.265,4619.265,1683.812,0.0382
mixed,32,2,0.0625,4.0,64,4096,512,2048,608,2769.436,10068.534,3318.505,0.0752
mixed,32,2,0.0625,4.0,64,4096,1024,4096,1216,5668.087,20147.903,6130.116,0.0319
mixed,32,2,0.0625,4.0,64,4096,2048,8192,2432,12152.313,41284.197,12278.629,0.0043
mixed,32,2,0.0625,4.0,64,4096,4096,16384,4864,24716.223,81450.265,25326.447,0.0108
mixed,32,2,0.0625,4.0,64,8192,128,512,152,1738.401,3176.866,1765.316,0.0187
mixed,32,2,0.0625,4.0,64,8192,256,1024,304,2240.078,5528.816,2377.258,0.0417
mixed,32,2,0.0625,4.0,64,8192,512,2048,608,3633.161,10905.957,4241.495,0.0836
mixed,32,2,0.0625,4.0,64,8192,1024,4096,1216,6499.754,21198.969,7072.998,0.039
mixed,32,2,0.0625,4.0,64,8192,2048,8192,2432,13122.315,40967.298,13185.938,0.0023
mixed,32,2,0.0625,4.0,64,8192,4096,16384,4864,25294.486,82181.674,26196.613,0.0159
mixed,32,2,0.0625,4.0,128,0,128,512,152,762.801,1869.805,816.465,0.0485
mixed,32,2,0.0625,4.0,128,0,256,1024,304,1065.75,3698.061,1176.218,0.042
mixed,32,2,0.0625,4.0,128,0,512,2048,608,2419.824,8547.567,2698.294,0.0454
mixed,32,2,0.0625,4.0,128,0,1024,4096,1216,4488.638,19226.508,5269.452,0.053
mixed,32,2,0.0625,4.0,128,0,2048,8192,2432,10604.956,40315.545,11529.253,0.0311
mixed,32,2,0.0625,4.0,128,0,4096,16384,4864,23449.709,79001.918,24421.114,0.0175
mixed,32,2,0.0625,4.0,128,512,128,512,152,851.249,1833.317,884.402,0.0338
mixed,32,2,0.0625,4.0,128,512,256,1024,304,1144.759,4340.409,1239.801,0.0297
mixed,32,2,0.0625,4.0,128,512,512,2048,608,2058.794,10145.968,2552.724,0.0611
mixed,32,2,0.0625,4.0,128,512,1024,4096,1216,5430.797,20730.32,5785.562,0.0232
mixed,32,2,0.0625,4.0,128,512,2048,8192,2432,12249.241,41130.026,12656.064,0.0141
mixed,32,2,0.0625,4.0,128,512,4096,16384,4864,24452.664,82733.315,25481.282,0.0176
mixed,32,2,0.0625,4.0,128,1024,128,512,152,950.258,1964.778,984.851,0.0341
mixed,32,2,0.0625,4.0,128,1024,256,1024,304,1254.104,3751.051,1294.937,0.0164
mixed,32,2,0.0625,4.0,128,1024,512,2048,608,2238.284,10119.629,2950.367,0.0904
mixed,32,2,0.0625,4.0,128,1024,1024,4096,1216,4890.085,20936.386,5220.778,0.0206
mixed,32,2,0.0625,4.0,128,1024,2048,8192,2432,12123.891,41369.607,12600.935,0.0163
mixed,32,2,0.0625,4.0,128,1024,4096,16384,4864,24738.59,82781.934,25660.845,0.0159
mixed,32,2,0.0625,4.0,128,2048,128,512,152,1145.014,2249.998,1178.072,0.0299
mixed,32,2,0.0625,4.0,128,2048,256,1024,304,1483.391,4106.936,1502.047,0.0071
mixed,32,2,0.0625,4.0,128,2048,512,2048,608,2530.098,9593.257,3347.073,0.1157
mixed,32,2,0.0625,4.0,128,2048,1024,4096,1216,5790.228,20774.311,5914.546,0.0083
mixed,32,2,0.0625,4.0,128,2048,2048,8192,2432,11759.73,41255.112,12084.986,0.011
mixed,32,2,0.0625,4.0,128,2048,4096,16384,4864,24872.946,83555.639,25747.483,0.0149
mixed,32,2,0.0625,4.0,128,4096,128,512,152,1515.198,2896.795,1551.743,0.0265
mixed,32,2,0.0625,4.0,128,4096,256,1024,304,1871.595,5212.751,1912.262,0.0122
mixed,32,2,0.0625,4.0,128,4096,512,2048,608,3547.305,10003.754,3706.217,0.0246
mixed,32,2,0.0625,4.0,128,4096,1024,4096,1216,5685.843,20497.728,6530.978,0.0571
mixed,32,2,0.0625,4.0,128,4096,2048,8192,2432,12791.615,41918.676,12272.186,-0.0178
mixed,32,2,0.0625,4.0,128,4096,4096,16384,4864,25165.873,83660.344,25429.343,0.0045
mixed,32,2,0.0625,4.0,128,8192,128,512,152,2236.429,4061.524,2271.215,0.0191
mixed,32,2,0.0625,4.0,128,8192,256,1024,304,2881.433,6186.978,2891.419,0.003
mixed,32,2,0.0625,4.0,128,8192,512,2048,608,4535.58,11418.243,4660.321,0.0181
mixed,32,2,0.0625,4.0,128,8192,1024,4096,1216,7306.742,21620.084,7584.758,0.0194
mixed,32,2,0.0625,4.0,128,8192,2048,8192,2432,13484.216,41499.976,13577.226,0.0033
mixed,32,2,0.0625,4.0,128,8192,4096,16384,4864,25947.365,84339.128,26456.969,0.0087
mixed,32,2,0.0625,4.0,256,0,128,512,152,887.826,2470.259,950.003,0.0393
mixed,32,2,0.0625,4.0,256,0,256,1024,304,1188.634,4495.868,1286.392,0.0296
mixed,32,2,0.0625,4.0,256,0,512,2048,608,3040.854,9434.941,3239.871,0.0311
mixed,32,2,0.0625,4.0,256,0,1024,4096,1216,5447.119,19235.457,5682.991,0.0171
mixed,32,2,0.0625,4.0,256,0,2048,8192,2432,11249.543,39625.266,12253.037,0.0354
mixed,32,2,0.0625,4.0,256,0,4096,16384,4864,23721.474,81255.459,24990.581,0.0221
mixed,32,2,0.0625,4.0,256,512,128,512,152,1045.205,2236.813,1077.846,0.0274
mixed,32,2,0.0625,4.0,256,512,256,1024,304,1333.788,4947.379,1418.493,0.0234
mixed,32,2,0.0625,4.0,256,512,512,2048,608,2376.815,10786.23,3025.941,0.0772
mixed,32,2,0.0625,4.0,256,512,1024,4096,1216,6125.068,21484.975,6061.115,-0.0042
mixed,32,2,0.0625,4.0,256,512,2048,8192,2432,12745.503,42376.704,13103.21,0.0121
mixed,32,2,0.0625,4.0,256,512,4096,16384,4864,25415.901,85167.782,26236.349,0.0137
mixed,32,2,0.0625,4.0,256,1024,128,512,152,1205.303,2588.783,1248.568,0.0313
mixed,32,2,0.0625,4.0,256,1024,256,1024,304,1486.146,3792.841,1547.358,0.0265
mixed,32,2,0.0625,4.0,256,1024,512,2048,608,3259.361,10858.458,3360.127,0.0133
mixed,32,2,0.0625,4.0,256,1024,1024,4096,1216,5134.057,21596.815,5538.317,0.0246
mixed,32,2,0.0625,4.0,256,1024,2048,8192,2432,12845.404,42746.869,13191.402,0.0116
mixed,32,2,0.0625,4.0,256,1024,4096,16384,4864,25682.128,85162.939,26344.904,0.0111
mixed,32,2,0.0625,4.0,256,2048,128,512,152,1516.51,2800.624,1551.902,0.0276
mixed,32,2,0.0625,4.0,256,2048,256,1024,304,1797.282,4794.936,1873.768,0.0255
mixed,32,2,0.0625,4.0,256,2048,512,2048,608,3353.25,9140.208,3451.649,0.017
mixed,32,2,0.0625,4.0,256,2048,1024,4096,1216,6466.402,21717.521,6507.029,0.0027
mixed,32,2,0.0625,4.0,256,2048,2048,8192,2432,12382.131,42773.581,11898.092,-0.0159
mixed,32,2,0.0625,4.0,256,2048,4096,16384,4864,25721.915,85792.675,26519.097,0.0133
mixed,32,2,0.0625,4.0,256,4096,128,512,152,2126.858,3576.327,2154.86,0.0193
mixed,32,2,0.0625,4.0,256,4096,256,1024,304,2438.929,5876.758,2480.243,0.012
mixed,32,2,0.0625,4.0,256,4096,512,2048,608,4103.898,10705.368,4133.011,0.0044
mixed,32,2,0.0625,4.0,256,4096,1024,4096,1216,6327.735,21528.327,7092.46,0.0503
mixed,32,2,0.0625,4.0,256,4096,2048,8192,2432,13463.547,43209.684,13214.76,-0.0084
mixed,32,2,0.0625,4.0,256,4096,4096,16384,4864,25942.107,86112.993,26166.181,0.0037
mixed,32,2,0.0625,4.0,256,8192,128,512,152,3327.778,4670.845,3392.897,0.0485
mixed,32,2,0.0625,4.0,256,8192,256,1024,304,3683.877,6897.157,3718.762,0.0109
mixed,32,2,0.0625,4.0,256,8192,512,2048,608,5083.839,11943.95,5149.285,0.0095
mixed,32,2,0.0625,4.0,256,8192,1024,4096,1216,7846.97,22276.665,8110.397,0.0183
mixed,32,2,0.0625,4.0,256,8192,2048,8192,2432,13953.162,42899.779,14343.732,0.0135
mixed,32,2,0.0625,4.0,256,8192,4096,16384,4864,27061.089,86999.739,27105.963,0.0007
mixed,32,2,0.0625,4.0,512,0,128,512,152,1193.396,2733.302,1246.712,0.0346
mixed,32,2,0.0625,4.0,512,0,256,1024,304,1484.891,5503.595,1592.287,0.0267
mixed,32,2,0.0625,4.0,512,0,512,2048,608,3391.425,10842.548,3441.378,0.0067
mixed,32,2,0.0625,4.0,512,0,1024,4096,1216,6553.246,21362.595,6629.12,0.0051
mixed,32,2,0.0625,4.0,512,0,2048,8192,2432,12501.777,41901.396,13058.143,0.0189
mixed,32,2,0.0625,4.0,512,0,4096,16384,4864,25146.344,82967.363,26219.364,0.0186
mixed,32,2,0.0625,4.0,512,512,128,512,152,1482.363,2843.094,1527.133,0.0329
mixed,32,2,0.0625,4.0,512,512,256,1024,304,1767.364,5624.303,1846.5,0.0205
mixed,32,2,0.0625,4.0,512,512,512,2048,608,3372.867,11282.264,3462.817,0.0114
mixed,32,2,0.0625,4.0,512,512,1024,4096,1216,6740.097,22216.3,6570.463,-0.011
mixed,32,2,0.0625,4.0,512,512,2048,8192,2432,13277.891,43776.405,13704.968,0.014
mixed,32,2,0.0625,4.0,512,512,4096,16384,4864,26302.232,86855.884,27096.775,0.0131
mixed,32,2,0.0625,4.0,512,1024,128,512,152,1766.468,2955.226,1812.003,0.0383
mixed,32,2,0.0625,4.0,512,1024,256,1024,304,2078.12,4752.122,2136.908,0.022
mixed,32,2,0.0625,4.0,512,1024,512,2048,608,3561.731,11400.586,3599.494,0.0048
mixed,32,2,0.0625,4.0,512,1024,1024,4096,1216,6378.873,22350.421,6577.021,0.0124
mixed,32,2,0.0625,4.0,512,1024,2048,8192,2432,13371.49,44093.265,13906.373,0.0174
mixed,32,2,0.0625,4.0,512,1024,4096,16384,4864,26486.428,87169.589,27351.588,0.0143
mixed,32,2,0.0625,4.0,512,2048,128,512,152,2317.839,3222.079,2377.485,0.066
mixed,32,2,0.0625,4.0,512,2048,256,1024,304,2617.456,5979.889,2679.731,0.0185
mixed,32,2,0.0625,4.0,512,2048,512,2048,608,3829.642,10101.756,3823.208,-0.001
mixed,32,2,0.0625,4.0,512,2048,1024,4096,1216,7131.434,22519.057,7116.378,-0.001
mixed,32,2,0.0625,4.0,512,2048,2048,8192,2432,13099.256,44585.043,13416.16,0.0101
mixed,32,2,0.0625,4.0,512,2048,4096,16384,4864,26708.491,87725.217,27527.275,0.0134
mixed,32,2,0.0625,4.0,512,4096,128,512,152,3467.593,4337.107,3496.324,0.033
mixed,32,2,0.0625,4.0,512,4096,256,1024,304,3735.779,6618.301,3839.37,0.0359
mixed,32,2,0.0625,4.0,512,4096,512,2048,608,4452.598,11854.046,4684.933,0.0314
mixed,32,2,0.0625,4.0,512,4096,1024,4096,1216,7552.335,21901.982,7568.781,0.0011
mixed,32,2,0.0625,4.0,512,4096,2048,8192,2432,14324.247,44865.198,14310.513,-0.0004
mixed,32,2,0.0625,4.0,512,4096,4096,16384,4864,27330.542,89241.052,27577.58,0.004
mixed,32,2,0.0625,4.0,512,8192,128,512,152,5605.118,6469.979,5740.019,0.156
mixed,32,2,0.0625,4.0,512,8192,256,1024,304,6016.787,8188.251,6111.441,0.0436
