regime,n,nb,ratio,skew,pc,kp,kvs,kv_big,kv_mean,t_mean_us,t_max_us,t_skew_us,alpha
mixed,64,2,0.0312,4.0,128,512,128,512,140,250.243,687.269,248.771,-0.0034
mixed,64,2,0.0312,4.0,128,512,256,1024,280,418.179,1320.331,442.949,0.0275
mixed,64,2,0.0312,4.0,128,512,512,2048,560,729.735,2586.549,819.754,0.0485
mixed,64,2,0.0312,4.0,128,512,1024,4096,1120,1450.859,5107.402,1582.766,0.0361
mixed,64,2,0.0312,4.0,128,512,2048,8192,2240,2826.111,10472.214,3118.811,0.0383
mixed,64,2,0.0312,4.0,128,512,4096,16384,4480,5626.829,21277.1,6127.795,0.032
mixed,64,2,0.0312,4.0,128,1024,128,512,140,293.956,709.223,297.219,0.0079
mixed,64,2,0.0312,4.0,128,1024,256,1024,280,445.412,1254.121,461.411,0.0198
mixed,64,2,0.0312,4.0,128,1024,512,2048,560,762.663,2573.367,817.541,0.0303
mixed,64,2,0.0312,4.0,128,1024,1024,4096,1120,1394.06,5138.056,1560.336,0.0444
mixed,64,2,0.0312,4.0,128,1024,2048,8192,2240,2800.438,10402.345,3102.608,0.0397
mixed,64,2,0.0312,4.0,128,1024,4096,16384,4480,5635.616,21354.828,6145.059,0.0324
mixed,64,2,0.0312,4.0,128,2048,128,512,140,385.602,797.606,387.683,0.0051
mixed,64,2,0.0312,4.0,128,2048,256,1024,280,539.652,1288.619,554.919,0.0204
mixed,64,2,0.0312,4.0,128,2048,512,2048,560,825.731,2507.828,858.854,0.0197
mixed,64,2,0.0312,4.0,128,2048,1024,4096,1120,1434.734,5080.072,1611.98,0.0486
mixed,64,2,0.0312,4.0,128,2048,2048,8192,2240,2694.135,10334.133,3077.308,0.0502
mixed,64,2,0.0312,4.0,128,2048,4096,16384,4480,5584.431,21314.539,6132.846,0.0349
mixed,64,2,0.0312,4.0,128,4096,128,512,140,552.707,962.695,551.812,-0.0022
mixed,64,2,0.0312,4.0,128,4096,256,1024,280,709.094,1512.171,718.053,0.0112
mixed,64,2,0.0312,4.0,128,4096,512,2048,560,1003.588,2570.037,1056.906,0.034
mixed,64,2,0.0312,4.0,128,4096,1024,4096,1120,1609.002,5000.967,1665.935,0.0168
mixed,64,2,0.0312,4.0,128,4096,2048,8192,2240,2823.801,10393.684,3215.323,0.0517
mixed,64,2,0.0312,4.0,128,4096,4096,16384,4480,5357.387,21105.735,6093.062,0.0467
mixed,64,2,0.0312,4.0,128,8192,128,512,140,884.936,1288.299,885.191,0.0006
mixed,64,2,0.0312,4.0,128,8192,256,1024,280,1045.065,1844.592,1053.77,0.0109
mixed,64,2,0.0312,4.0,128,8192,512,2048,560,1352.492,2970.456,1381.001,0.0176
mixed,64,2,0.0312,4.0,128,8192,1024,4096,1120,1941.744,5112.04,2010.873,0.0218
mixed,64,2,0.0312,4.0,128,8192,2048,8192,2240,3166.906,10151.763,3268.475,0.0145
mixed,64,2,0.0312,4.0,128,8192,4096,16384,4480,5582.413,21074.889,6398.194,0.0527
mixed,64,2,0.0312,4.0,256,0,128,512,140,247.906,731.109,256.643,0.0181
mixed,64,2,0.0312,4.0,256,0,256,1024,280,422.052,1390.412,450.595,0.0295
mixed,64,2,0.0312,4.0,256,0,512,2048,560,790.727,2657.143,861.03,0.0377
mixed,64,2,0.0312,4.0,256,0,1024,4096,1120,1505.901,5139.943,1619.5,0.0313
mixed,64,2,0.0312,4.0,256,0,2048,8192,2240,2904.919,10724.28,3147.161,0.031
mixed,64,2,0.0312,4.0,256,0,4096,16384,4480,5619.725,21399.752,6158.227,0.0341
mixed,64,2,0.0312,4.0,256,512,128,512,140,282.882,727.047,282.434,-0.001
mixed,64,2,0.0312,4.0,256,512,256,1024,280,435.235,1375.692,459.364,0.0257
mixed,64,2,0.0312,4.0,256,512,512,2048,560,781.478,2696.437,846.85,0.0341
mixed,64,2,0.0312,4.0,256,512,1024,4096,1120,1512.588,5355.773,1637.772,0.0326
mixed,64,2,0.0312,4.0,256,512,2048,8192,2240,2943.671,10794.487,3189.721,0.0313
mixed,64,2,0.0312,4.0,256,512,4096,16384,4480,5845.776,21608.807,6300.805,0.0289
mixed,64,2,0.0312,4.0,256,1024,128,512,140,334.431,750.917,334.818,0.0009
mixed,64,2,0.0312,4.0,256,1024,256,1024,280,471.526,1319.532,474.948,0.004
mixed,64,2,0.0312,4.0,256,1024,512,2048,560,801.159,2685.812,878.376,0.041
mixed,64,2,0.0312,4.0,256,1024,1024,4096,1120,1463.692,5326.81,1600.654,0.0355
mixed,64,2,0.0312,4.0,256,1024,2048,8192,2240,2933.305,10793.374,3202.298,0.0342
mixed,64,2,0.0312,4.0,256,1024,4096,16384,4480,5827.662,21604.686,6309.795,0.0306
mixed,64,2,0.0312,4.0,256,2048,128,512,140,432.229,848.293,434.852,0.0063
mixed,64,2,0.0312,4.0,256,2048,256,1024,280,571.556,1384.554,579.045,0.0092
mixed,64,2,0.0312,4.0,256,2048,512,2048,560,896.582,2608.821,893.513,-0.0018
mixed,64,2,0.0312,4.0,256,2048,1024,4096,1120,1521.486,5315.594,1678.797,0.0415
mixed,64,2,0.0312,4.0,256,2048,2048,8192,2240,2826.23,10730.87,3198.329,0.0471
mixed,64,2,0.0312,4.0,256,2048,4096,16384,4480,5787.757,21529.803,6365.011,0.0367
mixed,64,2,0.0312,4.0,256,4096,128,512,140,604.868,1020.071,604.869,0.0
mixed,64,2,0.0312,4.0,256,4096,256,1024,280,749.225,1613.71,748.226,-0.0012
mixed,64,2,0.0312,4.0,256,4096,512,2048,560,1064.232,2678.741,1072.617,0.0052
mixed,64,2,0.0312,4.0,256,4096,1024,4096,1120,1722.798,5145.994,1706.479,-0.0048
mixed,64,2,0.0312,4.0,256,4096,2048,8192,2240,2939.799,10625.586,3280.313,0.0443
mixed,64,2,0.0312,4.0,256,4096,4096,16384,4480,5562.667,21447.041,6440.788,0.0553
mixed,64,2,0.0312,4.0,256,8192,128,512,140,935.592,1348.81,937.352,0.0043
mixed,64,2,0.0312,4.0,256,8192,256,1024,280,1073.735,1943.604,1081.001,0.0084
mixed,64,2,0.0312,4.0,256,8192,512,2048,560,1397.162,3057.946,1398.892,0.001
mixed,64,2,0.0312,4.0,256,8192,1024,4096,1120,2076.145,5284.425,2025.038,-0.0159
mixed,64,2,0.0312,4.0,256,8192,2048,8192,2240,3343.098,10390.196,3343.706,0.0001
mixed,64,2,0.0312,4.0,256,8192,4096,16384,4480,5845.808,21276.263,6476.212,0.0409
mixed,64,2,0.0312,4.0,512,0,128,512,140,302.944,756.262,304.677,0.0038
mixed,64,2,0.0312,4.0,512,0,256,1024,280,443.683,1435.309,467.395,0.0239
mixed,64,2,0.0312,4.0,512,0,512,2048,560,815.239,2790.584,884.392,0.035
mixed,64,2,0.0312,4.0,512,0,1024,4096,1120,1543.532,5470.155,1684.207,0.0358
mixed,64,2,0.0312,4.0,512,0,2048,8192,2240,3052.537,10837.272,3272.632,0.0283
mixed,64,2,0.0312,4.0,512,0,4096,16384,4480,5962.109,21524.398,6392.371,0.0276
mixed,64,2,0.0312,4.0,512,512,128,512,140,363.715,776.037,365.476,0.0043
mixed,64,2,0.0312,4.0,512,512,256,1024,280,466.5,1431.467,489.665,0.024
mixed,64,2,0.0312,4.0,512,512,512,2048,560,828.038,2770.454,897.768,0.0359
mixed,64,2,0.0312,4.0,512,512,1024,4096,1120,1546.86,5508.714,1694.733,0.0373
mixed,64,2,0.0312,4.0,512,512,2048,8192,2240,3034.15,11001.176,3289.593,0.0321
mixed,64,2,0.0312,4.0,512,512,4096,16384,4480,6024.989,21959.549,6452.499,0.0268
mixed,64,2,0.0312,4.0,512,1024,128,512,140,426.819,789.798,429.634,0.0078
mixed,64,2,0.0312,4.0,512,1024,256,1024,280,521.54,1440.972,526.531,0.0054
mixed,64,2,0.0312,4.0,512,1024,512,2048,560,842.212,2779.67,905.029,0.0324
mixed,64,2,0.0312,4.0,512,1024,1024,4096,1120,1553.926,5485.771,1706.767,0.0389
mixed,64,2,0.0312,4.0,512,1024,2048,8192,2240,3033.304,10962.168,3320.12,0.0362
mixed,64,2,0.0312,4.0,512,1024,4096,16384,4480,5988.973,21942.449,6464.946,0.0298
mixed,64,2,0.0312,4.0,512,2048,128,512,140,552.419,873.735,552.486,0.0002
mixed,64,2,0.0312,4.0,512,2048,256,1024,280,643.589,1476.301,648.614,0.006
mixed,64,2,0.0312,4.0,512,2048,512,2048,560,912.647,2780.535,921.734,0.0049
mixed,64,2,0.0312,4.0,512,2048,1024,4096,1120,1592.62,5450.332,1732.717,0.0363
mixed,64,2,0.0312,4.0,512,2048,2048,8192,2240,3009.559,10905.428,3313.272,0.0385
mixed,64,2,0.0312,4.0,512,2048,4096,16384,4480,5942.093,21891.891,6552.532,0.0383
mixed,64,2,0.0312,4.0,512,4096,128,512,140,784.583,1086.728,784.486,-0.0003
mixed,64,2,0.0312,4.0,512,4096,256,1024,280,881.414,1677.293,887.719,0.0079
mixed,64,2,0.0312,4.0,512,4096,512,2048,560,1117.192,2843.16,1113.385,-0.0022
mixed,64,2,0.0312,4.0,512,4096,1024,4096,1120,1767.885,5399.5,1757.198,-0.0029
mixed,64,2,0.0312,4.0,512,4096,2048,8192,2240,3080.665,10810.39,3437.374,0.0461
mixed,64,2,0.0312,4.0,512,4096,4096,16384,4480,5986.161,21751.753,6500.182,0.0326
mixed,64,2,0.0312,4.0,512,8192,128,512,140,1123.145,1543.597,1124.552,0.0033
mixed,64,2,0.0312,4.0,512,8192,256,1024,280,1270.927,2025.712,1278.924,0.0106
mixed,64,2,0.0312,4.0,512,8192,512,2048,560,1566.189,3249.242,1575.214,0.0054
mixed,64,2,0.0312,4.0,512,8192,1024,4096,1120,2104.339,5557.901,2127.064,0.0066
mixed,64,2,0.0312,4.0,512,8192,2048,8192,2240,3498.556,10858.812,3453.723,-0.0061
mixed,64,2,0.0312,4.0,512,8192,4096,16384,4480,6044.687,21538.251,6846.854,0.0518
mixed,64,2,0.0312,4.0,1024,0,128,512,140,461.895,795.405,463.907,0.006
mixed,64,2,0.0312,4.0,1024,0,256,1024,280,541.541,1471.404,555.619,0.0151
mixed,64,2,0.0312,4.0,1024,0,512,2048,560,855.175,2810.774,912.774,0.0295
mixed,64,2,0.0312,4.0,1024,0,1024,4096,1120,1583.245,5561.453,1753.55,0.0428
mixed,64,2,0.0312,4.0,1024,0,2048,8192,2240,3067.863,11090.235,3371.257,0.0378
mixed,64,2,0.0312,4.0,1024,0,4096,16384,4480,6082.384,22144.112,6618.514,0.0334
mixed,64,2,0.0312,4.0,1024,512,128,512,140,556.229,814.28,557.955,0.0067
mixed,64,2,0.0312,4.0,1024,512,256,1024,280,628.515,1473.1,633.856,0.0063
mixed,64,2,0.0312,4.0,1024,512,512,2048,560,863.943,2845.207,920.26,0.0284
mixed,64,2,0.0312,4.0,1024,512,1024,4096,1120,1605.132,5564.746,1768.173,0.0412
mixed,64,2,0.0312,4.0,1024,512,2048,8192,2240,3089.838,11087.992,3435.227,0.0432
mixed,64,2,0.0312,4.0,1024,512,4096,16384,4480,6079.007,22149.296,6654.997,0.0358
mixed,64,2,0.0312,4.0,1024,1024,128,512,140,644.259,873.255,645.283,0.0045
mixed,64,2,0.0312,4.0,1024,1024,256,1024,280,719.62,1508.652,724.998,0.0068
mixed,64,2,0.0312,4.0,1024,1024,512,2048,560,905.256,2836.34,947.718,0.022
mixed,64,2,0.0312,4.0,1024,1024,1024,4096,1120,1629.713,5545.373,1785.551,0.0398
mixed,64,2,0.0312,4.0,1024,1024,2048,8192,2240,3099.727,11078.906,3480.923,0.0478
mixed,64,2,0.0312,4.0,1024,1024,4096,16384,4480,6065.266,22150.958,6725.282,0.041
mixed,64,2,0.0312,4.0,1024,2048,128,512,140,818.343,1035.239,821.351,0.0139
mixed,64,2,0.0312,4.0,1024,2048,256,1024,280,893.479,1561.164,900.872,0.0111
mixed,64,2,0.0312,4.0,1024,2048,512,2048,560,1053.576,2871.765,1068.008,0.0079
mixed,64,2,0.0312,4.0,1024,2048,1024,4096,1120,1673.836,5562.22,1811.916,0.0355
mixed,64,2,0.0312,4.0,1024,2048,2048,8192,2240,3130.2,11044.675,3532.282,0.0508
mixed,64,2,0.0312,4.0,1024,2048,4096,16384,4480,6104.107,22094.033,6877.11,0.0483
mixed,64,2,0.0312,4.0,1024,4096,128,512,140,1142.056,1379.051,1148.746,0.0282
mixed,64,2,0.0312,4.0,1024,4096,256,1024,280,1231.401,1779.696,1236.581,0.0094
mixed,64,2,0.0312,4.0,1024,4096,512,2048,560,1397.291,3008.537,1417.707,0.0127
mixed,64,2,0.0312,4.0,1024,4096,1024,4096,1120,1856.876,5622.988,1853.389,-0.0009
mixed,64,2,0.0312,4.0,1024,4096,2048,8192,2240,3255.064,11154.297,3567.26,0.0395
mixed,64,2,0.0312,4.0,1024,4096,4096,16384,4480,6149.199,21956.105,6980.626,0.0526
mixed,64,2,0.0312,4.0,1024,8192,128,512,140,1798.672,2038.768,1796.815,-0.0077
mixed,64,2,0.0312,4.0,1024,8192,256,1024,280,1872.56,2430.837,1877.966,0.0097
mixed,64,2,0.0312,4.0,1024,8192,512,2048,560,2048.656,3367.899,2073.685,0.019
mixed,64,2,0.0312,4.0,1024,8192,1024,4096,1120,2467.377,5918.604,2495.861,0.0083
mixed,64,2,0.0312,4.0,1024,8192,2048,8192,2240,3569.628,11129.43,3598.973,0.0039
mixed,64,2,0.0312,4.0,1024,8192,4096,16384,4480,6370.914,22206.028,7123.128,0.0475
mixed,64,2,0.0312,4.0,2048,0,128,512,140,877.574,1072.681,878.502,0.0048
mixed,64,2,0.0312,4.0,2048,0,256,1024,280,945.798,1568.684,951.657,0.0094
mixed,64,2,0.0312,4.0,2048,0,512,2048,560,1088.205,2947.128,1125.126,0.0199
mixed,64,2,0.0312,4.0,2048,0,1024,4096,1120,1680.047,5657.824,1809.295,0.0325
mixed,64,2,0.0312,4.0,2048,0,2048,8192,2240,3201.888,11134.933,3545.503,0.0433
mixed,64,2,0.0312,4.0,2048,0,4096,16384,4480,6181.805,22218.71,6872.536,0.0431
mixed,64,2,0.0312,4.0,2048,512,128,512,140,1024.105,1218.787,1028.424,0.0222
mixed,64,2,0.0312,4.0,2048,512,256,1024,280,1092.617,1636.942,1100.715,0.0149
mixed,64,2,0.0312,4.0,2048,512,512,2048,560,1230.058,2973.686,1245.832,0.009
mixed,64,2,0.0312,4.0,2048,512,1024,4096,1120,1716.303,5685.613,1870.126,0.0388
mixed,64,2,0.0312,4.0,2048,512,2048,8192,2240,3219.672,11184.822,3562.425,0.043
mixed,64,2,0.0312,4.0,2048,512,4096,16384,4480,6206.543,22232.592,6950.582,0.0464
mixed,64,2,0.0312,4.0,2048,1024,128,512,140,1167.274,1365.002,1171.363,0.0207
mixed,64,2,0.0312,4.0,2048,1024,256,1024,280,1235.394,1714.733,1246.284,0.0227
mixed,64,2,0.0312,4.0,2048,1024,512,2048,560,1373.131,3026.871,1390.411,0.0104
mixed,64,2,0.0312,4.0,2048,1024,1024,4096,1120,1768.974,5712.141,1906.415,0.0349
mixed,64,2,0.0312,4.0,2048,1024,2048,8192,2240,3275.577,11154.583,3613.019,0.0428
mixed,64,2,0.0312,4.0,2048,1024,4096,16384,4480,6239.008,22259.819,7024.903,0.0491
mixed,64,2,0.0312,4.0,2048,2048,128,512,140,1458.923,1655.726,1459.212,0.0015
mixed,64,2,0.0312,4.0,2048,2048,256,1024,280,1524.907,1934.48,1530.38,0.0134
mixed,64,2,0.0312,4.0,2048,2048,512,2048,560,1664.431,3084.891,1680.046,0.011
mixed,64,2,0.0312,4.0,2048,2048,1024,4096,1120,1961.488,5812.428,2042.8,0.0211
mixed,64,2,0.0312,4.0,2048,2048,2048,8192,2240,3342.137,11271.325,3624.572,0.0356
mixed,64,2,0.0312,4.0,2048,2048,4096,16384,4480,6366.58,22228.717,7025.434,0.0415
mixed,64,2,0.0312,4.0,2048,4096,128,512,140,2031.631,2227.347,2032.72,0.0056
mixed,64,2,0.0312,4.0,2048,4096,256,1024,280,2098.865,2519.497,2110.32,0.0272
mixed,64,2,0.0312,4.0,2048,4096,512,2048,560,2234.577,3234.553,2247.635,0.0131
mixed,64,2,0.0312,4.0,2048,4096,1024,4096,1120,2539.283,5997.36,2570.645,0.0091
mixed,64,2,0.0312,4.0,2048,4096,2048,8192,2240,3415.356,11378.042,3647.355,0.0291
mixed,64,2,0.0312,4.0,2048,4096,4096,16384,4480,6546.356,22225.454,7162.422,0.0393
mixed,64,2,0.0312,4.0,2048,8192,128,512,140,3239.898,3372.795,3244.249,0.0327
mixed,64,2,0.0312,4.0,2048,8192,256,1024,280,3286.936,3641.278,3290.842,0.011
mixed,64,2,0.0312,4.0,2048,8192,512,2048,560,3379.193,4420.769,3407.577,0.0273
mixed,64,2,0.0312,4.0,2048,8192,1024,4096,1120,3653.566,6359.056,3691.518,0.014
mixed,64,2,0.0312,4.0,2048,8192,2048,8192,2240,4573.733,11965.214,4562.688,-0.0015
mixed,64,2,0.0312,4.0,2048,8192,4096,16384,4480,6737.51,22541.648,7334.65,0.0378
pure,64,3,0.0469,4.0,0,0,128,512,146,118.336,253.12,141.7,0.1733
pure,64,3,0.0469,4.0,0,0,256,1024,292,168.992,419.333,183.555,0.0582
pure,64,3,0.0469,4.0,0,0,512,2048,584,278.594,752.708,276.674,-0.004
pure,64,3,0.0469,4.0,0,0,1024,4096,1168,467.394,1414.19,465.86,-0.0016
pure,64,3,0.0469,4.0,0,0,2048,8192,2336,843.018,2721.05,841.505,-0.0008
pure,64,3,0.0469,4.0,0,0,4096,16384,4672,1605.9,5367.658,1600.716,-0.0014
mixed,64,3,0.0469,4.0,16,0,128,512,146,228.643,648.965,234.755,0.0145
mixed,64,3,0.0469,4.0,16,0,256,1024,292,385.859,1191.85,422.789,0.0458
mixed,64,3,0.0469,4.0,16,0,512,2048,584,735.299,2397.812,830.341,0.0572
mixed,64,3,0.0469,4.0,16,0,1024,4096,1168,1361.674,4882.184,1575.95,0.0609
mixed,64,3,0.0469,4.0,16,0,2048,8192,2336,2735.925,10147.277,3113.466,0.0509
mixed,64,3,0.0469,4.0,16,0,4096,16384,4672,5634.348,20980.708,6151.152,0.0337
mixed,64,3,0.0469,4.0,16,512,128,512,146,239.776,666.887,240.034,0.0006
mixed,64,3,0.0469,4.0,16,512,256,1024,292,397.249,1238.857,443.459,0.0549
mixed,64,3,0.0469,4.0,16,512,512,2048,584,735.59,2508.339,829.095,0.0527
mixed,64,3,0.0469,4.0,16,512,1024,4096,1168,1423.467,5050.408,1599.478,0.0485
mixed,64,3,0.0469,4.0,16,512,2048,8192,2336,2800.983,10490.101,3152.313,0.0457
mixed,64,3,0.0469,4.0,16,512,4096,16384,4672,5740.014,20864.837,6221.058,0.0318
mixed,64,3,0.0469,4.0,16,1024,128,512,146,284.13,671.749,280.13,-0.0103
mixed,64,3,0.0469,4.0,16,1024,256,1024,292,428.866,1211.305,445.795,0.0216
mixed,64,3,0.0469,4.0,16,1024,512,2048,584,748.998,2483.092,823.526,0.043
mixed,64,3,0.0469,4.0,16,1024,1024,4096,1168,1374.506,4969.8,1604.876,0.0641
mixed,64,3,0.0469,4.0,16,1024,2048,8192,2336,2808.501,10584.277,3170.201,0.0465
mixed,64,3,0.0469,4.0,16,1024,4096,16384,4672,5695.915,20942.849,6225.715,0.0347
mixed,64,3,0.0469,4.0,16,2048,128,512,146,371.011,757.666,363.78,-0.0187
mixed,64,3,0.0469,4.0,16,2048,256,1024,292,517.604,1249.45,545.026,0.0375
mixed,64,3,0.0469,4.0,16,2048,512,2048,584,837.224,2473.109,855.43,0.0111
mixed,64,3,0.0469,4.0,16,2048,1024,4096,1168,1441.259,4965.59,1649.166,0.059
mixed,64,3,0.0469,4.0,16,2048,2048,8192,2336,2776.119,10167.086,3144.504,0.0498
mixed,64,3,0.0469,4.0,16,2048,4096,16384,4672,5703.98,20907.843,6294.224,0.0388
mixed,64,3,0.0469,4.0,16,4096,128,512,146,534.404,932.615,531.011,-0.0085
mixed,64,3,0.0469,4.0,16,4096,256,1024,292,685.445,1441.994,718.693,0.0439
mixed,64,3,0.0469,4.0,16,4096,512,2048,584,1010.951,2501.877,1032.104,0.0142
mixed,64,3,0.0469,4.0,16,4096,1024,4096,1168,1568.813,4965.767,1681.044,0.033
mixed,64,3,0.0469,4.0,16,4096,2048,8192,2336,2862.356,10249.266,3275.895,0.056
mixed,64,3,0.0469,4.0,16,4096,4096,16384,4672,5716.204,20765.496,6267.809,0.0367
mixed,64,3,0.0469,4.0,16,8192,128,512,146,864.552,1276.523,860.934,-0.0088
mixed,64,3,0.0469,4.0,16,8192,256,1024,292,1020.617,1794.384,1039.492,0.0244
mixed,64,3,0.0469,4.0,16,8192,512,2048,584,1337.097,2909.109,1371.112,0.0216
mixed,64,3,0.0469,4.0,16,8192,1024,4096,1168,1951.698,5003.75,2039.023,0.0286
mixed,64,3,0.0469,4.0,16,8192,2048,8192,2336,3200.728,10337.82,3324.453,0.0173
mixed,64,3,0.0469,4.0,16,8192,4096,16384,4672,5698.634,20737.984,6560.499,0.0573
mixed,64,3,0.0469,4.0,32,0,128,512,146,229.761,657.54,236.992,0.0169
mixed,64,3,0.0469,4.0,32,0,256,1024,292,386.21,1204.01,425.891,0.0485
mixed,64,3,0.0469,4.0,32,0,512,2048,584,740.612,2387.22,837.321,0.0587
mixed,64,3,0.0469,4.0,32,0,1024,4096,1168,1364.619,4757.158,1576.237,0.0624
mixed,64,3,0.0469,4.0,32,0,2048,8192,2336,2701.204,10335.337,3099.62,0.0522
mixed,64,3,0.0469,4.0,32,0,4096,16384,4672,5559.532,20927.62,6155.789,0.0388
mixed,64,3,0.0469,4.0,32,512,128,512,146,241.823,662.215,241.696,-0.0003
mixed,64,3,0.0469,4.0,32,512,256,1024,292,399.747,1259.818,436.259,0.0425
mixed,64,3,0.0469,4.0,32,512,512,2048,584,739.686,2462.197,828.55,0.0516
mixed,64,3,0.0469,4.0,32,512,1024,4096,1168,1426.411,4934.247,1598.67,0.0491
mixed,64,3,0.0469,4.0,32,512,2048,8192,2336,2781.496,10416.145,3152.982,0.0487
mixed,64,3,0.0469,4.0,32,512,4096,16384,4672,5745.003,21025.732,6229.775,0.0317
mixed,64,3,0.0469,4.0,32,1024,128,512,146,286.083,674.022,282.625,-0.0089
mixed,64,3,0.0469,4.0,32,1024,256,1024,292,430.819,1219.21,454.691,0.0303
mixed,64,3,0.0469,4.0,32,1024,512,2048,584,752.645,2482.77,831.461,0.0456
mixed,64,3,0.0469,4.0,32,1024,1024,4096,1168,1384.683,4941.67,1595.756,0.0593
mixed,64,3,0.0469,4.0,32,1024,2048,8192,2336,2842.87,10114.828,3163.384,0.0441
mixed,64,3,0.0469,4.0,32,1024,4096,16384,4672,5756.203,21080.194,6287.666,0.0347
mixed,64,3,0.0469,4.0,32,2048,128,512,146,369.571,757.509,366.467,-0.008
mixed,64,3,0.0469,4.0,32,2048,256,1024,292,519.812,1245.799,551.941,0.0443
mixed,64,3,0.0469,4.0,32,2048,512,2048,584,831.974,2441.075,844.387,0.0077
mixed,64,3,0.0469,4.0,32,2048,1024,4096,1168,1450.439,4985.192,1654.381,0.0577
mixed,64,3,0.0469,4.0,32,2048,2048,8192,2336,2758.263,10394.803,3144.342,0.0506
mixed,64,3,0.0469,4.0,32,2048,4096,16384,4672,5748.427,20984.485,6302.13,0.0363
mixed,64,3,0.0469,4.0,32,4096,128,512,146,534.853,930.888,530.307,-0.0115
mixed,64,3,0.0469,4.0,32,4096,256,1024,292,688.871,1452.939,720.261,0.0411
mixed,64,3,0.0469,4.0,32,4096,512,2048,584,1004.584,2512.244,1043.049,0.0255
mixed,64,3,0.0469,4.0,32,4096,1024,4096,1168,1585.605,4875.045,1685.261,0.0303
mixed,64,3,0.0469,4.0,32,4096,2048,8192,2336,2832.503,10061.293,3278.583,0.0617
mixed,64,3,0.0469,4.0,32,4096,4096,16384,4672,5725.549,20934.468,6252.08,0.0346
mixed,64,3,0.0469,4.0,32,8192,128,512,146,864.483,1275.307,863.942,-0.0013
mixed,64,3,0.0469,4.0,32,8192,256,1024,292,1024.135,1794.086,1046.441,0.029
mixed,64,3,0.0469,4.0,32,8192,512,2048,584,1350.636,2876.341,1381.513,0.0202
mixed,64,3,0.0469,4.0,32,8192,1024,4096,1168,1949.518,5045.236,2048.046,0.0318
mixed,64,3,0.0469,4.0,32,8192,2048,8192,2336,3184.568,10204.24,3338.905,0.022
mixed,64,3,0.0469,4.0,32,8192,4096,16384,4672,5772.109,20775.105,6556.272,0.0523
mixed,64,3,0.0469,4.0,64,0,128,512,146,226.881,656.867,234.336,0.0173
mixed,64,3,0.0469,4.0,64,0,256,1024,292,380.227,1194.409,415.654,0.0435
mixed,64,3,0.0469,4.0,64,0,512,2048,584,742.501,2412.145,825.831,0.0499
mixed,64,3,0.0469,4.0,64,0,1024,4096,1168,1348.619,4840.707,1573.349,0.0644
mixed,64,3,0.0469,4.0,64,0,2048,8192,2336,2720.508,10238.447,3098.361,0.0503
mixed,64,3,0.0469,4.0,64,0,4096,16384,4672,5571.962,20791.305,6161.484,0.0387
mixed,64,3,0.0469,4.0,64,512,128,512,146,241.929,658.616,238.409,-0.0084
mixed,64,3,0.0469,4.0,64,512,256,1024,292,396.336,1243.28,435.955,0.0468
mixed,64,3,0.0469,4.0,64,512,512,2048,584,729.371,2517.093,819.744,0.0506
mixed,64,3,0.0469,4.0,64,512,1024,4096,1168,1431.378,4950.749,1587.997,0.0445
mixed,64,3,0.0469,4.0,64,512,2048,8192,2336,2795.882,10482.217,3135.8,0.0442
mixed,64,3,0.0469,4.0,64,512,4096,16384,4672,5719.117,21264.977,6242.862,0.0337
mixed,64,3,0.0469,4.0,64,1024,128,512,146,282.507,672.858,281.131,-0.0035
mixed,64,3,0.0469,4.0,64,1024,256,1024,292,428.527,1210.22,451.313,0.0291
mixed,64,3,0.0469,4.0,64,1024,512,2048,584,756.413,2504.864,831.391,0.0429
mixed,64,3,0.0469,4.0,64,1024,1024,4096,1168,1387.028,5003.675,1586.429,0.0551
mixed,64,3,0.0469,4.0,64,1024,2048,8192,2336,2807.859,10297.994,3143.768,0.0448
mixed,64,3,0.0469,4.0,64,1024,4096,16384,4672,5753.754,21327.819,6226.059,0.0303
mixed,64,3,0.0469,4.0,64,2048,128,512,146,367.822,759.265,365.485,-0.006
mixed,64,3,0.0469,4.0,64,2048,256,1024,292,516.534,1239.247,536.085,0.0271
mixed,64,3,0.0469,4.0,64,2048,512,2048,584,821.952,2417.147,848.223,0.0165
mixed,64,3,0.0469,4.0,64,2048,1024,4096,1168,1442.071,4972.7,1653.661,0.0599
mixed,64,3,0.0469,4.0,64,2048,2048,8192,2336,2783.954,10238.752,3129.431,0.0463
mixed,64,3,0.0469,4.0,64,2048,4096,16384,4672,5730.74,21195.614,6270.44,0.0349
mixed,64,3,0.0469,4.0,64,4096,128,512,146,533.267,928.961,527.733,-0.014
mixed,64,3,0.0469,4.0,64,4096,256,1024,292,685.497,1447.604,708.635,0.0304
mixed,64,3,0.0469,4.0,64,4096,512,2048,584,1003.75,2501.851,1035.584,0.0212
mixed,64,3,0.0469,4.0,64,4096,1024,4096,1168,1586.875,4871.764,1678.015,0.0277
mixed,64,3,0.0469,4.0,64,4096,2048,8192,2336,2839.018,10099.161,3285.179,0.0615
mixed,64,3,0.0469,4.0,64,4096,4096,16384,4672,5707.572,21056.303,6344.234,0.0415
mixed,64,3,0.0469,4.0,64,8192,128,512,146,866.015,1264.878,860.128,-0.0148
mixed,64,3,0.0469,4.0,64,8192,256,1024,292,1024.357,1787.105,1044.358,0.0262
mixed,64,3,0.0469,4.0,64,8192,512,2048,584,1341.746,2898.951,1386.898,0.029
